transaction_id,client_id,date,amount,sku_count,categories_purchased
TXN-059699,CLI-0039,2024-11-20,76.4,4,gaseosas|agua
TXN-059700,CLI-0323,2024-11-20,90.6,5,gaseosas|agua
TXN-059701,CLI-0105,2024-11-20,170.41,5,gaseosas|agua|jugos
TXN-059702,CLI-0471,2024-11-20,125.9,3,gaseosas|agua
TXN-059703,CLI-0289,2024-11-20,148.05,6,gaseosas|agua|jugos
TXN-059704,CLI-0003,2024-11-20,175.9,4,gaseosas|agua
TXN-059705,CLI-0364,2024-11-20,73.43,7,gaseosas|agua|jugos
TXN-059706,CLI-0402,2024-11-20,155.22,3,gaseosas|agua
TXN-059707,CLI-0273,2024-11-20,109.41,4,gaseosas|agua|jugos
TXN-059708,CLI-0497,2024-11-20,85.09,3,gaseosas|agua
TXN-059709,CLI-0431,2024-11-20,164.32,3,gaseosas|agua
TXN-059710,CLI-0143,2024-11-20,190.73,2,gaseosas|agua
TXN-059711,CLI-0060,2024-11-20,396.86,8,gaseosas|agua|jugos|energeticas
TXN-059712,CLI-0115,2024-11-20,117.57,8,gaseosas|agua|jugos
TXN-059713,CLI-0232,2024-11-20,110.63,4,gaseosas|agua
TXN-059714,CLI-0479,2024-11-20,74.51,1,gaseosas
TXN-059715,CLI-0193,2024-11-20,186.8,6,gaseosas|agua|jugos
TXN-059716,CLI-0319,2024-11-21,82.45,3,gaseosas|agua
TXN-059717,CLI-0183,2024-11-21,148.82,7,gaseosas|agua|jugos
TXN-059718,CLI-0075,2024-11-21,163.22,5,gaseosas|agua|jugos
TXN-059719,CLI-0164,2024-11-21,145.53,4,gaseosas|agua
TXN-059720,CLI-0239,2024-11-21,126.78,4,gaseosas|agua|jugos
TXN-059721,CLI-0316,2024-11-21,236.48,4,gaseosas|agua
TXN-059722,CLI-0246,2024-11-21,195.0,3,gaseosas|agua
TXN-059723,CLI-0019,2024-11-21,176.87,4,gaseosas|agua|jugos
TXN-059724,CLI-0318,2024-11-21,151.09,4,gaseosas|agua
TXN-059725,CLI-0166,2024-11-21,156.71,4,gaseosas|agua
TXN-059726,CLI-0166,2024-11-21,149.14,5,gaseosas|agua|jugos
TXN-059727,CLI-0056,2024-11-21,233.81,5,gaseosas|agua|jugos|energeticas
TXN-059728,CLI-0471,2024-11-21,127.96,4,gaseosas|agua
TXN-059729,CLI-0297,2024-11-21,386.75,6,gaseosas|agua|jugos
TXN-059730,CLI-0096,2024-11-21,104.5,1,gaseosas
TXN-059731,CLI-0414,2024-11-21,204.51,6,gaseosas|agua|jugos
TXN-059732,CLI-0292,2024-11-21,262.62,6,gaseosas|agua|jugos
TXN-059733,CLI-0438,2024-11-21,144.54,5,gaseosas|agua|jugos
TXN-059734,CLI-0433,2024-11-21,82.62,2,gaseosas|agua
TXN-059735,CLI-0453,2024-11-21,194.03,3,gaseosas|agua
TXN-059736,CLI-0476,2024-11-21,97.75,2,gaseosas|agua
TXN-059737,CLI-0201,2024-11-21,258.93,6,gaseosas|agua|jugos
TXN-059738,CLI-0009,2024-11-21,125.06,5,gaseosas|agua
TXN-059739,CLI-0323,2024-11-21,91.18,4,gaseosas|agua|jugos
TXN-059740,CLI-0279,2024-11-21,191.1,6,gaseosas|agua
TXN-059741,CLI-0320,2024-11-21,147.53,4,gaseosas|agua
TXN-059742,CLI-0175,2024-11-21,68.13,2,gaseosas
TXN-059743,CLI-0013,2024-11-21,58.67,2,gaseosas|agua
TXN-059744,CLI-0126,2024-11-21,100.71,2,gaseosas|agua
TXN-059745,CLI-0347,2024-11-21,121.6,3,gaseosas
TXN-059746,CLI-0414,2024-11-21,211.4,4,gaseosas|agua|jugos
TXN-059747,CLI-0329,2024-11-21,109.0,4,gaseosas|agua
TXN-059748,CLI-0064,2024-11-21,161.37,7,gaseosas|agua|jugos
TXN-059749,CLI-0326,2024-11-21,368.93,7,gaseosas|agua|jugos|energeticas
TXN-059750,CLI-0137,2024-11-21,144.44,5,gaseosas|agua|jugos
TXN-059751,CLI-0385,2024-11-21,123.65,4,gaseosas|agua|jugos
TXN-059752,CLI-0496,2024-11-21,86.22,3,gaseosas|agua
TXN-059753,CLI-0189,2024-11-21,144.78,4,gaseosas|agua
TXN-059754,CLI-0137,2024-11-21,124.27,3,gaseosas|agua
TXN-059755,CLI-0111,2024-11-21,350.09,8,gaseosas|agua|jugos
TXN-059756,CLI-0206,2024-11-21,157.51,3,gaseosas|agua|jugos
TXN-059757,CLI-0164,2024-11-22,144.15,2,gaseosas|agua
TXN-059758,CLI-0013,2024-11-22,66.59,2,gaseosas
TXN-059759,CLI-0071,2024-11-22,126.68,4,gaseosas|agua
TXN-059760,CLI-0115,2024-11-22,96.66,3,gaseosas|agua|jugos
TXN-059761,CLI-0268,2024-11-22,160.01,5,gaseosas|agua
TXN-059762,CLI-0354,2024-11-22,97.74,6,gaseosas|agua|jugos
TXN-059763,CLI-0272,2024-11-22,162.51,5,gaseosas|agua
TXN-059764,CLI-0039,2024-11-22,82.99,5,gaseosas|agua
TXN-059765,CLI-0486,2024-11-22,162.25,6,gaseosas|agua|jugos
TXN-059766,CLI-0276,2024-11-22,114.01,4,gaseosas|agua
TXN-059767,CLI-0403,2024-11-22,163.76,6,gaseosas|agua|jugos
TXN-059768,CLI-0267,2024-11-22,123.67,6,gaseosas|agua|jugos
TXN-059769,CLI-0427,2024-11-22,189.87,4,gaseosas|agua|jugos
TXN-059770,CLI-0234,2024-11-22,135.79,5,gaseosas|agua|jugos
TXN-059771,CLI-0133,2024-11-22,160.5,7,gaseosas|agua|jugos
TXN-059772,CLI-0074,2024-11-22,118.78,6,gaseosas|agua|jugos
TXN-059773,CLI-0381,2024-11-22,190.62,3,gaseosas|agua
TXN-059774,CLI-0068,2024-11-22,125.39,5,gaseosas|agua|jugos
TXN-059775,CLI-0450,2024-11-22,183.3,5,gaseosas|agua|jugos
TXN-059776,CLI-0436,2024-11-22,126.98,3,gaseosas|agua
TXN-059777,CLI-0377,2024-11-22,251.0,7,gaseosas|agua|jugos|energeticas
TXN-059778,CLI-0114,2024-11-22,256.97,6,gaseosas|agua
TXN-059779,CLI-0362,2024-11-22,61.18,1,gaseosas
TXN-059780,CLI-0172,2024-11-22,113.0,8,gaseosas|agua|jugos
TXN-059781,CLI-0122,2024-11-22,351.05,7,gaseosas|agua|jugos
TXN-059782,CLI-0365,2024-11-22,243.91,8,gaseosas|agua|jugos|energeticas
TXN-059783,CLI-0014,2024-11-22,241.68,6,gaseosas|agua|jugos
TXN-059784,CLI-0456,2024-11-22,437.76,9,gaseosas|agua|jugos|energeticas
TXN-059785,CLI-0460,2024-11-22,111.18,5,gaseosas|agua|jugos
TXN-059786,CLI-0118,2024-11-22,123.19,1,gaseosas
TXN-059787,CLI-0292,2024-11-22,206.93,7,gaseosas|agua|jugos|energeticas
TXN-059788,CLI-0248,2024-11-22,162.75,2,gaseosas|agua
TXN-059789,CLI-0360,2024-11-22,89.67,6,gaseosas|agua|jugos
TXN-059790,CLI-0040,2024-11-22,141.94,6,gaseosas|agua|jugos
TXN-059791,CLI-0309,2024-11-22,268.06,5,gaseosas|agua|jugos|energeticas
TXN-059792,CLI-0279,2024-11-22,178.02,9,gaseosas|agua|jugos
TXN-059793,CLI-0344,2024-11-22,148.6,6,gaseosas|agua|jugos
TXN-059794,CLI-0261,2024-11-22,155.86,6,gaseosas|agua
TXN-059795,CLI-0316,2024-11-22,215.06,6,gaseosas|agua|jugos
TXN-059796,CLI-0176,2024-11-22,406.15,8,gaseosas|agua|jugos|energeticas
TXN-059797,CLI-0033,2024-11-23,93.53,6,gaseosas|agua|jugos
TXN-059798,CLI-0154,2024-11-23,98.9,6,gaseosas|agua|jugos
TXN-059799,CLI-0048,2024-11-23,176.85,4,gaseosas|agua|jugos
TXN-059800,CLI-0343,2024-11-23,130.3,3,gaseosas|agua
TXN-059801,CLI-0122,2024-11-23,285.23,7,gaseosas|agua|jugos|energeticas
TXN-059802,CLI-0375,2024-11-23,184.76,4,gaseosas|agua|jugos
TXN-059803,CLI-0246,2024-11-23,152.73,6,gaseosas|agua
TXN-059804,CLI-0393,2024-11-23,107.34,5,gaseosas|agua
TXN-059805,CLI-0015,2024-11-23,100.2,6,gaseosas|agua
TXN-059806,CLI-0052,2024-11-23,124.74,6,gaseosas|agua
TXN-059807,CLI-0289,2024-11-23,148.52,3,gaseosas|agua
TXN-059808,CLI-0074,2024-11-23,121.5,2,gaseosas|agua
TXN-059809,CLI-0293,2024-11-23,93.21,4,gaseosas|agua
TXN-059810,CLI-0064,2024-11-23,126.58,4,gaseosas|agua|jugos
TXN-059811,CLI-0282,2024-11-23,119.72,3,gaseosas|agua|jugos
TXN-059812,CLI-0007,2024-11-23,78.96,8,gaseosas|agua|jugos
TXN-059813,CLI-0302,2024-11-23,159.25,3,gaseosas|agua
TXN-059814,CLI-0282,2024-11-23,113.54,4,gaseosas|agua
TXN-059815,CLI-0266,2024-11-23,150.09,5,gaseosas|agua
TXN-059816,CLI-0214,2024-11-23,90.14,5,gaseosas|agua
TXN-059817,CLI-0425,2024-11-23,117.16,8,gaseosas|agua|jugos
TXN-059818,CLI-0470,2024-11-23,185.37,3,gaseosas|agua
TXN-059819,CLI-0178,2024-11-23,105.33,7,gaseosas|agua|jugos
TXN-059820,CLI-0356,2024-11-23,183.57,6,gaseosas|agua
TXN-059821,CLI-0431,2024-11-23,159.42,3,gaseosas|agua
TXN-059822,CLI-0379,2024-11-23,351.06,5,gaseosas|agua|jugos
TXN-059823,CLI-0267,2024-11-23,117.08,7,gaseosas|agua|jugos
TXN-059824,CLI-0012,2024-11-23,179.09,9,gaseosas|agua|jugos
TXN-059825,CLI-0121,2024-11-23,181.92,6,gaseosas|agua|jugos
TXN-059826,CLI-0309,2024-11-23,299.18,10,gaseosas|agua|jugos|energeticas
TXN-059827,CLI-0123,2024-11-23,185.31,4,gaseosas|agua|jugos
TXN-059828,CLI-0057,2024-11-23,152.23,4,gaseosas|agua
TXN-059829,CLI-0405,2024-11-23,88.63,4,gaseosas|agua
TXN-059830,CLI-0405,2024-11-23,83.04,3,gaseosas
TXN-059831,CLI-0465,2024-11-24,103.56,6,gaseosas|agua
TXN-059832,CLI-0312,2024-11-24,291.33,7,gaseosas|agua|jugos|energeticas
TXN-059833,CLI-0248,2024-11-24,145.06,7,gaseosas|agua|jugos
TXN-059834,CLI-0249,2024-11-24,97.28,3,gaseosas
TXN-059835,CLI-0132,2024-11-24,185.59,6,gaseosas|agua
TXN-059836,CLI-0105,2024-11-24,158.72,3,gaseosas|agua
TXN-059837,CLI-0378,2024-11-24,218.05,4,gaseosas|agua
TXN-059838,CLI-0072,2024-11-24,298.66,10,gaseosas|agua|jugos|energeticas
TXN-059839,CLI-0421,2024-11-24,394.42,10,gaseosas|agua|jugos|energeticas
TXN-059840,CLI-0177,2024-11-24,367.54,8,gaseosas|agua|jugos
TXN-059841,CLI-0344,2024-11-24,142.31,4,gaseosas|agua
TXN-059842,CLI-0319,2024-11-24,85.38,6,gaseosas|agua|jugos
TXN-059843,CLI-0496,2024-11-24,84.78,3,gaseosas
TXN-059844,CLI-0368,2024-11-24,52.88,3,gaseosas
TXN-059845,CLI-0118,2024-11-24,127.47,3,gaseosas|agua
TXN-059846,CLI-0299,2024-11-24,86.76,6,gaseosas|agua|jugos
TXN-059847,CLI-0039,2024-11-24,83.11,2,gaseosas
TXN-059848,CLI-0460,2024-11-24,130.46,7,gaseosas|agua|jugos
TXN-059849,CLI-0365,2024-11-24,206.03,9,gaseosas|agua|jugos|energeticas
TXN-059850,CLI-0421,2024-11-24,354.87,9,gaseosas|agua|jugos|energeticas
TXN-059851,CLI-0090,2024-11-24,138.73,6,gaseosas|agua|jugos
TXN-059852,CLI-0105,2024-11-24,191.25,3,gaseosas|agua
TXN-059853,CLI-0254,2024-11-24,180.94,7,gaseosas|agua|jugos
TXN-059854,CLI-0470,2024-11-24,165.68,5,gaseosas|agua
TXN-059855,CLI-0403,2024-11-24,164.71,5,gaseosas|agua
TXN-059856,CLI-0144,2024-11-24,112.53,5,gaseosas|agua|jugos
TXN-059857,CLI-0040,2024-11-24,146.75,4,gaseosas|agua
TXN-059858,CLI-0302,2024-11-24,153.54,5,gaseosas|agua|jugos
TXN-059859,CLI-0071,2024-11-24,156.94,5,gaseosas|agua|jugos
TXN-059860,CLI-0427,2024-11-24,178.29,5,gaseosas|agua
TXN-059861,CLI-0071,2024-11-24,126.64,3,gaseosas|agua
TXN-059862,CLI-0133,2024-11-24,130.13,5,gaseosas|agua|jugos
TXN-059863,CLI-0497,2024-11-24,81.02,3,gaseosas|agua
TXN-059864,CLI-0179,2024-11-24,82.64,5,gaseosas|agua|jugos
TXN-059865,CLI-0036,2024-11-24,117.1,5,gaseosas|agua|jugos
TXN-059866,CLI-0074,2024-11-24,144.23,4,gaseosas|agua
TXN-059867,CLI-0278,2024-11-24,98.04,6,gaseosas|agua
TXN-059868,CLI-0029,2024-11-24,170.46,4,gaseosas|agua|jugos
TXN-059869,CLI-0179,2024-11-24,94.06,7,gaseosas|agua|jugos
TXN-059870,CLI-0148,2024-11-24,98.55,6,gaseosas|agua|jugos
TXN-059871,CLI-0341,2024-11-24,297.58,2,gaseosas|agua
TXN-059872,CLI-0176,2024-11-24,400.72,7,gaseosas|agua|jugos|energeticas
TXN-059873,CLI-0239,2024-11-25,142.49,5,gaseosas|agua|jugos
TXN-059874,CLI-0114,2024-11-25,261.84,4,gaseosas|agua
TXN-059875,CLI-0206,2024-11-25,143.49,8,gaseosas|agua|jugos
TXN-059876,CLI-0384,2024-11-25,181.3,3,gaseosas|agua|jugos
TXN-059877,CLI-0048,2024-11-25,148.03,7,gaseosas|agua|jugos
TXN-059878,CLI-0232,2024-11-25,120.36,3,gaseosas|agua
TXN-059879,CLI-0111,2024-11-25,340.41,5,gaseosas|agua|jugos
TXN-059880,CLI-0031,2024-11-25,98.77,4,gaseosas|agua
TXN-059881,CLI-0364,2024-11-25,74.22,6,gaseosas|agua
TXN-059882,CLI-0358,2024-11-25,224.59,6,gaseosas|agua|jugos|energeticas
TXN-059883,CLI-0366,2024-11-25,80.48,4,gaseosas|agua
TXN-059884,CLI-0393,2024-11-25,115.66,5,gaseosas|agua|jugos
TXN-059885,CLI-0458,2024-11-25,89.03,7,gaseosas|agua|jugos
TXN-059886,CLI-0261,2024-11-25,152.9,5,gaseosas|agua
TXN-059887,CLI-0390,2024-11-25,168.58,5,gaseosas|agua
TXN-059888,CLI-0444,2024-11-25,153.04,5,gaseosas|agua|jugos
TXN-059889,CLI-0439,2024-11-25,136.55,5,gaseosas|agua|jugos
TXN-059890,CLI-0460,2024-11-25,126.33,4,gaseosas|agua
TXN-059891,CLI-0144,2024-11-25,118.69,6,gaseosas|agua|jugos
TXN-059892,CLI-0389,2024-11-25,128.33,4,gaseosas|agua
TXN-059893,CLI-0227,2024-11-25,163.67,4,gaseosas|agua|jugos
TXN-059894,CLI-0044,2024-11-25,216.07,5,gaseosas|agua
TXN-059895,CLI-0471,2024-11-25,155.41,7,gaseosas|agua|jugos
TXN-059896,CLI-0029,2024-11-25,163.84,4,gaseosas|agua|jugos
TXN-059897,CLI-0323,2024-11-25,105.44,7,gaseosas|agua|jugos
TXN-059898,CLI-0499,2024-11-25,136.47,5,gaseosas|agua
TXN-059899,CLI-0463,2024-11-25,77.61,6,gaseosas|agua
TXN-059900,CLI-0052,2024-11-25,107.5,8,gaseosas|agua|jugos
TXN-059901,CLI-0305,2024-11-25,155.06,7,gaseosas|agua|jugos
TXN-059902,CLI-0273,2024-11-25,123.98,6,gaseosas|agua|jugos
TXN-059903,CLI-0319,2024-11-25,87.86,4,gaseosas|agua
TXN-059904,CLI-0370,2024-11-25,121.35,5,gaseosas|agua
TXN-059905,CLI-0469,2024-11-25,96.46,4,gaseosas|agua
TXN-059906,CLI-0227,2024-11-25,194.68,8,gaseosas|agua|jugos
TXN-059907,CLI-0211,2024-11-25,102.0,3,gaseosas|agua
TXN-059908,CLI-0427,2024-11-26,158.74,6,gaseosas|agua|jugos
TXN-059909,CLI-0074,2024-11-26,118.28,8,gaseosas|agua|jugos
TXN-059910,CLI-0083,2024-11-26,108.16,3,gaseosas
TXN-059911,CLI-0424,2024-11-26,371.03,4,gaseosas|agua|jugos
TXN-059912,CLI-0012,2024-11-26,170.6,6,gaseosas|agua
TXN-059913,CLI-0123,2024-11-26,204.19,5,gaseosas|agua|jugos
TXN-059914,CLI-0138,2024-11-26,198.45,4,gaseosas|agua|jugos
TXN-059915,CLI-0105,2024-11-26,159.31,9,gaseosas|agua|jugos
TXN-059916,CLI-0299,2024-11-26,111.28,3,gaseosas|agua
TXN-059917,CLI-0289,2024-11-26,168.33,7,gaseosas|agua|jugos
TXN-059918,CLI-0002,2024-11-26,194.29,7,gaseosas|agua|jugos
TXN-059919,CLI-0107,2024-11-26,199.19,6,gaseosas|agua
TXN-059920,CLI-0026,2024-11-26,179.69,5,gaseosas|agua
TXN-059921,CLI-0176,2024-11-26,414.06,5,gaseosas|agua|jugos
TXN-059922,CLI-0486,2024-11-26,171.08,7,gaseosas|agua|jugos
TXN-059923,CLI-0365,2024-11-26,202.07,4,gaseosas|agua|jugos
TXN-059924,CLI-0419,2024-11-26,283.69,7,gaseosas|agua|jugos
TXN-059925,CLI-0190,2024-11-26,174.71,6,gaseosas|agua
TXN-059926,CLI-0339,2024-11-26,340.3,6,gaseosas|agua|jugos|energeticas
TXN-059927,CLI-0144,2024-11-26,103.31,4,gaseosas|agua
TXN-059928,CLI-0008,2024-11-26,118.72,5,gaseosas|agua|jugos
TXN-059929,CLI-0421,2024-11-26,373.96,5,gaseosas|agua|jugos
TXN-059930,CLI-0223,2024-11-26,97.9,6,gaseosas|agua|jugos
TXN-059931,CLI-0377,2024-11-26,210.9,5,gaseosas|agua|jugos
TXN-059932,CLI-0015,2024-11-26,104.6,4,gaseosas|agua|jugos
TXN-059933,CLI-0060,2024-11-26,407.83,5,gaseosas|agua|jugos
TXN-059934,CLI-0370,2024-11-26,139.92,4,gaseosas|agua
TXN-059935,CLI-0351,2024-11-26,176.34,2,gaseosas|agua
TXN-059936,CLI-0183,2024-11-26,170.36,5,gaseosas|agua
TXN-059937,CLI-0248,2024-11-26,146.28,6,gaseosas|agua|jugos
TXN-059938,CLI-0369,2024-11-26,95.07,3,gaseosas
TXN-059939,CLI-0424,2024-11-26,353.5,5,gaseosas|agua|jugos|energeticas
TXN-059940,CLI-0183,2024-11-26,182.01,7,gaseosas|agua|jugos
TXN-059941,CLI-0339,2024-11-26,412.68,8,gaseosas|agua|jugos
TXN-059942,CLI-0179,2024-11-26,82.65,4,gaseosas|agua
TXN-059943,CLI-0498,2024-11-26,211.49,7,gaseosas|agua|jugos
TXN-059944,CLI-0281,2024-11-26,324.6,8,gaseosas|agua|jugos
TXN-059945,CLI-0138,2024-11-26,160.37,6,gaseosas|agua|jugos
TXN-059946,CLI-0307,2024-11-26,128.41,3,gaseosas|agua
TXN-059947,CLI-0385,2024-11-27,143.31,2,gaseosas|agua
TXN-059948,CLI-0060,2024-11-27,413.71,5,gaseosas|agua|jugos
TXN-059949,CLI-0159,2024-11-27,128.34,3,gaseosas|agua
TXN-059950,CLI-0211,2024-11-27,110.36,5,gaseosas|agua
TXN-059951,CLI-0076,2024-11-27,91.65,3,gaseosas|agua
TXN-059952,CLI-0425,2024-11-27,124.23,8,gaseosas|agua|jugos
TXN-059953,CLI-0276,2024-11-27,132.5,6,gaseosas|agua|jugos
TXN-059954,CLI-0144,2024-11-27,115.38,7,gaseosas|agua|jugos
TXN-059955,CLI-0420,2024-11-27,127.19,6,gaseosas|agua
TXN-059956,CLI-0185,2024-11-27,112.0,5,gaseosas|agua
TXN-059957,CLI-0336,2024-11-27,166.29,6,gaseosas|agua
TXN-059958,CLI-0040,2024-11-27,183.48,6,gaseosas|agua|jugos
TXN-059959,CLI-0384,2024-11-27,161.61,5,gaseosas|agua|jugos
TXN-059960,CLI-0312,2024-11-27,295.56,8,gaseosas|agua|jugos
TXN-059961,CLI-0166,2024-11-27,144.99,3,gaseosas|agua
TXN-059962,CLI-0166,2024-11-27,167.85,7,gaseosas|agua|jugos
TXN-059963,CLI-0103,2024-11-27,137.9,6,gaseosas|agua|jugos
TXN-059964,CLI-0029,2024-11-27,133.6,7,gaseosas|agua|jugos
TXN-059965,CLI-0375,2024-11-27,152.04,3,gaseosas|agua
TXN-059966,CLI-0498,2024-11-27,189.51,6,gaseosas|agua|jugos|energeticas
TXN-059967,CLI-0008,2024-11-27,137.67,5,gaseosas|agua
TXN-059968,CLI-0436,2024-11-27,138.58,5,gaseosas|agua
TXN-059969,CLI-0048,2024-11-27,179.95,5,gaseosas|agua|jugos
TXN-059970,CLI-0354,2024-11-27,98.53,8,gaseosas|agua|jugos
TXN-059971,CLI-0019,2024-11-27,150.66,6,gaseosas|agua
TXN-059972,CLI-0316,2024-11-27,210.38,3,gaseosas|agua
TXN-059973,CLI-0379,2024-11-27,398.72,4,gaseosas|agua|jugos|energeticas
TXN-059974,CLI-0380,2024-11-27,340.07,9,gaseosas|agua|jugos|energeticas
TXN-059975,CLI-0231,2024-11-27,143.18,6,gaseosas|agua|jugos
TXN-059976,CLI-0180,2024-11-27,141.7,3,gaseosas|agua
TXN-059977,CLI-0486,2024-11-27,168.65,6,gaseosas|agua|jugos
TXN-059978,CLI-0026,2024-11-27,149.42,6,gaseosas|agua|jugos
TXN-059979,CLI-0177,2024-11-27,325.29,8,gaseosas|agua|jugos
TXN-059980,CLI-0052,2024-11-28,127.23,5,gaseosas|agua
TXN-059981,CLI-0200,2024-11-28,383.44,5,gaseosas|agua|jugos|energeticas
TXN-059982,CLI-0301,2024-11-28,118.92,6,gaseosas|agua|jugos
TXN-059983,CLI-0458,2024-11-28,104.68,6,gaseosas|agua
TXN-059984,CLI-0179,2024-11-28,80.53,6,gaseosas|agua|jugos
TXN-059985,CLI-0106,2024-11-28,121.97,3,gaseosas|agua
TXN-059986,CLI-0075,2024-11-28,161.92,7,gaseosas|agua|jugos
TXN-059987,CLI-0052,2024-11-28,134.45,4,gaseosas|agua
TXN-059988,CLI-0214,2024-11-28,88.6,3,gaseosas|agua|jugos
TXN-059989,CLI-0218,2024-11-28,107.08,4,gaseosas|agua
TXN-059990,CLI-0134,2024-11-28,129.51,6,gaseosas|agua|jugos
TXN-059991,CLI-0042,2024-11-28,207.64,8,gaseosas|agua|jugos
TXN-059992,CLI-0422,2024-11-28,121.91,3,gaseosas|agua
TXN-059993,CLI-0384,2024-11-28,178.11,7,gaseosas|agua|jugos
TXN-059994,CLI-0447,2024-11-28,149.35,5,gaseosas|agua|jugos
TXN-059995,CLI-0421,2024-11-28,396.47,5,gaseosas|agua|jugos
TXN-059996,CLI-0421,2024-11-28,381.15,7,gaseosas|agua|jugos
TXN-059997,CLI-0134,2024-11-28,165.04,3,gaseosas|agua
TXN-059998,CLI-0432,2024-11-28,178.91,8,gaseosas|agua|jugos
TXN-059999,CLI-0252,2024-11-28,142.39,2,gaseosas|agua
TXN-060000,CLI-0419,2024-11-28,264.09,6,gaseosas|agua|jugos
TXN-060001,CLI-0026,2024-11-28,146.58,6,gaseosas|agua|jugos
TXN-060002,CLI-0141,2024-11-28,99.77,5,gaseosas|agua
TXN-060003,CLI-0371,2024-11-28,134.25,4,gaseosas|agua
TXN-060004,CLI-0460,2024-11-28,131.43,6,gaseosas|agua|jugos
TXN-060005,CLI-0473,2024-11-28,379.92,8,gaseosas|agua|jugos
TXN-060006,CLI-0476,2024-11-28,97.27,3,gaseosas|agua
TXN-060007,CLI-0400,2024-11-28,85.53,3,gaseosas
TXN-060008,CLI-0122,2024-11-28,261.63,6,gaseosas|agua|jugos
TXN-060009,CLI-0427,2024-11-28,182.46,5,gaseosas|agua|jugos
TXN-060010,CLI-0108,2024-11-28,132.6,3,gaseosas|agua
TXN-060011,CLI-0002,2024-11-28,204.14,6,gaseosas|agua
TXN-060012,CLI-0166,2024-11-28,134.95,8,gaseosas|agua|jugos
TXN-060013,CLI-0213,2024-11-28,155.46,7,gaseosas|agua|jugos|energeticas
TXN-060014,CLI-0004,2024-11-29,200.66,7,gaseosas|agua|jugos
TXN-060015,CLI-0498,2024-11-29,212.58,7,gaseosas|agua|jugos
TXN-060016,CLI-0403,2024-11-29,179.89,4,gaseosas|agua
TXN-060017,CLI-0312,2024-11-29,373.74,6,gaseosas|agua|jugos
TXN-060018,CLI-0106,2024-11-29,113.91,5,gaseosas|agua|jugos
TXN-060019,CLI-0048,2024-11-29,171.04,7,gaseosas|agua|jugos
TXN-060020,CLI-0268,2024-11-29,145.17,4,gaseosas|agua
TXN-060021,CLI-0358,2024-11-29,203.49,8,gaseosas|agua|jugos
TXN-060022,CLI-0001,2024-11-29,91.82,2,gaseosas
TXN-060023,CLI-0300,2024-11-29,96.77,3,gaseosas|agua|jugos
TXN-060024,CLI-0267,2024-11-29,113.37,5,gaseosas|agua|jugos
TXN-060025,CLI-0060,2024-11-29,389.62,8,gaseosas|agua|jugos|energeticas
TXN-060026,CLI-0127,2024-11-29,141.72,5,gaseosas|agua
TXN-060027,CLI-0211,2024-11-29,108.42,8,gaseosas|agua|jugos
TXN-060028,CLI-0211,2024-11-29,109.32,6,gaseosas|agua|jugos
TXN-060029,CLI-0406,2024-11-29,99.84,6,gaseosas|agua|jugos
TXN-060030,CLI-0386,2024-11-29,136.09,4,gaseosas|agua
TXN-060031,CLI-0405,2024-11-29,90.3,3,gaseosas
TXN-060032,CLI-0077,2024-11-29,84.24,4,gaseosas|agua
TXN-060033,CLI-0034,2024-11-29,98.81,7,gaseosas|agua|jugos
TXN-060034,CLI-0307,2024-11-29,143.68,4,gaseosas|agua
TXN-060035,CLI-0206,2024-11-29,153.42,7,gaseosas|agua|jugos
TXN-060036,CLI-0307,2024-11-29,133.02,5,gaseosas|agua
TXN-060037,CLI-0009,2024-11-29,100.25,3,gaseosas
TXN-060038,CLI-0208,2024-11-29,113.18,8,gaseosas|agua|jugos
TXN-060039,CLI-0327,2024-11-29,71.85,3,gaseosas|agua
TXN-060040,CLI-0469,2024-11-29,114.25,4,gaseosas|agua
TXN-060041,CLI-0149,2024-11-29,94.72,4,gaseosas|agua
TXN-060042,CLI-0137,2024-11-29,114.04,4,gaseosas|agua
TXN-060043,CLI-0469,2024-11-29,114.13,7,gaseosas|agua|jugos
TXN-060044,CLI-0277,2024-11-29,121.22,6,gaseosas|agua
TXN-060045,CLI-0272,2024-11-29,156.25,2,gaseosas|agua
TXN-060046,CLI-0303,2024-11-29,133.57,5,gaseosas|agua
TXN-060047,CLI-0044,2024-11-29,227.03,6,gaseosas|agua|jugos
TXN-060048,CLI-0279,2024-11-29,171.94,5,gaseosas|agua|jugos
TXN-060049,CLI-0312,2024-11-29,344.46,5,gaseosas|agua|jugos
TXN-060050,CLI-0149,2024-11-29,75.85,6,gaseosas|agua|jugos
TXN-060051,CLI-0339,2024-11-29,413.26,7,gaseosas|agua|jugos|energeticas
TXN-060052,CLI-0267,2024-11-29,117.86,4,gaseosas|agua
TXN-060053,CLI-0048,2024-11-29,158.56,4,gaseosas|agua
TXN-060054,CLI-0034,2024-11-30,106.53,6,gaseosas|agua
TXN-060055,CLI-0201,2024-11-30,262.21,5,gaseosas|agua|jugos|energeticas
TXN-060056,CLI-0417,2024-11-30,124.59,4,gaseosas|agua|jugos
TXN-060057,CLI-0447,2024-11-30,160.31,2,gaseosas|agua
TXN-060058,CLI-0118,2024-11-30,119.3,3,gaseosas|agua
TXN-060059,CLI-0437,2024-11-30,124.03,5,gaseosas|agua
TXN-060060,CLI-0329,2024-11-30,113.49,1,gaseosas
TXN-060061,CLI-0384,2024-11-30,178.8,6,gaseosas|agua|jugos
